"","fac_1","fac_2","fac_3","fac_4","Type_FS1","Type_FS2","Type_FS3","Type_FS4","Type"
"542",-5.51765141921225,11.1204200970997,-9.84106714564931,4.68185573726248,-2,0,-1,2,"-2|0|-1|2"
"543",11.5474951451474,11.7147337956631,-9.39785057269565,-4.05277740364672,1,0,-1,0,"1|0|-1|0"
"544",3.80835044279233,4.05026546752305,-3.26162901037848,-1.09897460839234,0,-1,0,0,"0|-1|0|0"
"545",10.7233146473042,14.2813723617402,-3.7835852552126,0.988323930497003,1,1,0,0,"1|1|0|0"
"546",11.2390213639471,3.06110013483513,-7.0619911515269,3.96139133798751,1,-1,0,1,"1|-1|0|1"
"547",5.58956532325128,2.86331160510134,-5.86371944027252,-4.05277740364672,0,-1,0,0,"0|-1|0|0"
"548",8.60797424160106,14.9336501937047,-0.510505878371338,-4.05277740364672,0,1,1,0,"0|1|1|0"
"549",7.05913300774271,13.1541560872059,-2.09032085250111,-1.60258848328751,0,1,0,0,"0|1|0|0"
"550",5.7629585440366,6.75201772156602,-1.18153238296565,-2.96089074377296,0,0,0,0,"0|0|0|0"
"551",-1.24555847993933,9.30262563213744,-2.64378051709521,-0.35149373676745,-1,0,0,0,"-1|0|0|0"
"552",0.500990510855653,4.9344195154645,-7.15567378339387,-1.81943900766731,-1,0,0,0,"-1|0|0|0"
"553",6.29843134808679,5.22738542532584,-1.12347475722513,-2.07512187517179,0,0,0,0,"0|0|0|0"
"554",12.9456983855789,16.7059950562033,-12.2602021929718,-5.13691220340669,1,2,-2,-1,"1|2|-2|-1"
"555",7.90343741338677,6.50253317204788,-1.53211359580052,-5.13691220340669,0,0,0,-1,"0|0|0|-1"
"556",0.269678803630142,8.0296512625368,0.585954312691853,0.368970662507519,-1,0,1,0,"-1|0|1|0"
"557",3.43640671626298,9.07226920158483,-5.05614186821519,-5.13691220340669,0,0,0,-1,"0|0|0|-1"
"558",7.40152680178691,6.50171013406185,-5.27572516794305,-2.43879227565679,0,0,0,0,"0|0|0|0"
"559",3.66021697903328,10.3203186298859,-3.50709354203479,-0.35149373676745,0,0,0,0,"0|0|0|0"
"560",3.1320959440551,9.15744896783258,-2.96106505042371,-1.35465747589682,0,0,0,0,"0|0|0|0"
"561",7.29302338596367,5.52096996000712,-3.21733238036124,3.24092693871254,0,0,0,1,"0|0|0|1"
"562",9.58119941841115,11.2427777455288,-4.02796780740737,-6.27836393951234,0,0,0,-1,"0|0|0|-1"
"563",6.84499698635232,10.2657633691388,-1.33917484396507,-1.34690561578302,0,0,0,0,"0|0|0|0"
"564",4.45553422406295,3.62230629454345,-4.61346604189911,-4.05277740364672,0,-1,0,0,"0|-1|0|0"
"565",7.31007367592249,6.81995357568077,-7.1081760617257,-2.96089074377296,0,0,0,0,"0|0|0|0"
"566",10.705230891555,3.36517639172617,-6.76243881873877,-6.27836393951234,1,-1,0,-1,"1|-1|0|-1"
"567",6.66307794123316,11.999079401089,-1.32765626869432,-3.15150481481796,0,1,0,0,"0|1|0|0"
"568",6.48068256591606,4.14207348981147,-2.88035067850365,1.1536283998232,0,-1,0,1,"0|-1|0|1"
